defType,defName,modName,currentLabelOrText,tier,oneLineWhy
ThoughtDef,VME_Alcohol_Desired,Vanilla Ideology Expanded - Memes and Structures,missing alcohol | It's been a while since I've had a drink. | desiring a drink | What this colony needs is a bar so we can take a few drinks with our friends after a day of hard wo...,OCCASIONAL,"Vanilla Ideology Expanded - Memes and Structures is confirmed live for this campaign (design/canon evidence — see report), but this specific thought/stance is not individually verified as the chosen variant for any of the 12 ideoligions/factions."
ThoughtDef,VME_Alcohol_MildAbstinence,Vanilla Ideology Expanded - Memes and Structures,"consumed alcohol | I drank a bit of alcohol. Not a big deal, but I feel a bit woozy. | abstained from alcohol | I haven't consumed alcohol lately.",OCCASIONAL,"Vanilla Ideology Expanded - Memes and Structures is confirmed live for this campaign (design/canon evidence — see report), but this specific thought/stance is not individually verified as the chosen variant for any of the 12 ideoligions/factions."
ThoughtDef,VME_AmazingSlaveEmancipation,Vanilla Ideology Expanded - Memes and Structures,"amazing slave emancipation | Legends will be told about our leader's speech, and how those words will resonate in the future, elevating the cause of emancipation.",OCCASIONAL,"Vanilla Ideology Expanded - Memes and Structures is confirmed live for this campaign (design/canon evidence — see report), but this specific thought/stance is not individually verified as the chosen variant for any of the 12 ideoligions/factions."
ThoughtDef,VME_AteAnimalProducts_Abhorrent,Vanilla Ideology Expanded - Memes and Structures,ate animal products | I had to eat animal products. It is wrong and immoral to imprison an animal and use for sustenance.,OCCASIONAL,"Vanilla Ideology Expanded - Memes and Structures is confirmed live for this campaign (design/canon evidence — see report), but this specific thought/stance is not individually verified as the chosen variant for any of the 12 ideoligions/factions."
ThoughtDef,VME_AteAnimalProducts_Know_Abhorrent,Vanilla Ideology Expanded - Memes and Structures,ate animal products,OCCASIONAL,"Vanilla Ideology Expanded - Memes and Structures is confirmed live for this campaign (design/canon evidence — see report), but this specific thought/stance is not individually verified as the chosen variant for any of the 12 ideoligions/factions."
ThoughtDef,VME_AteInsectJellyDirect,Vanilla Ideology Expanded - Memes and Structures,ate insect jelly | I ate some insect jelly. Not bad.,OCCASIONAL,"Vanilla Ideology Expanded - Memes and Structures is confirmed live for this campaign (design/canon evidence — see report), but this specific thought/stance is not individually verified as the chosen variant for any of the 12 ideoligions/factions."
ThoughtDef,VME_AteInsectJellyDirect_Despised,Vanilla Ideology Expanded - Memes and Structures,ate insect jelly | Insect jelly is disgusting.,OCCASIONAL,"Vanilla Ideology Expanded - Memes and Structures is confirmed live for this campaign (design/canon evidence — see report), but this specific thought/stance is not individually verified as the chosen variant for any of the 12 ideoligions/factions."
ThoughtDef,VME_AteInsectJellyDirect_Loved,Vanilla Ideology Expanded - Memes and Structures,"ate insect jelly | Insect jelly is divine ambrosia, a gift from perfect creatures.",OCCASIONAL,"Vanilla Ideology Expanded - Memes and Structures is confirmed live for this campaign (design/canon evidence — see report), but this specific thought/stance is not individually verified as the chosen variant for any of the 12 ideoligions/factions."
ThoughtDef,VME_AteInsectMeatAsIngredient_Sacrilegious,Vanilla Ideology Expanded - Memes and Structures,ate cooked insect meat | I ate a meal that contained insect meat. Why did I do that?,OCCASIONAL,"Vanilla Ideology Expanded - Memes and Structures is confirmed live for this campaign (design/canon evidence — see report), but this specific thought/stance is not individually verified as the chosen variant for any of the 12 ideoligions/factions."
ThoughtDef,VME_AteInsectMeat_Sacrilegious,Vanilla Ideology Expanded - Memes and Structures,ate insect meat | I ate some insect meat. Why did I do that?,OCCASIONAL,"Vanilla Ideology Expanded - Memes and Structures is confirmed live for this campaign (design/canon evidence — see report), but this specific thought/stance is not individually verified as the chosen variant for any of the 12 ideoligions/factions."
ThoughtDef,VME_AttendedParty,Vanilla Ideology Expanded - Memes and Structures,attended superb party | I had a good time at that party.,OCCASIONAL,"Vanilla Ideology Expanded - Memes and Structures is confirmed live for this campaign (design/canon evidence — see report), but this specific thought/stance is not individually verified as the chosen variant for any of the 12 ideoligions/factions."
ThoughtDef,VME_Aurora_Amazing,Vanilla Ideology Expanded - Memes and Structures,amazing aurora | That aurora had such incredible colors.,OCCASIONAL,"Vanilla Ideology Expanded - Memes and Structures is confirmed live for this campaign (design/canon evidence — see report), but this specific thought/stance is not individually verified as the chosen variant for any of the 12 ideoligions/factions."
ThoughtDef,VME_Aurora_Despised,Vanilla Ideology Expanded - Memes and Structures,disgusting aurora | The blinding lights in the heavens give me a headache.,OCCASIONAL,"Vanilla Ideology Expanded - Memes and Structures is confirmed live for this campaign (design/canon evidence — see report), but this specific thought/stance is not individually verified as the chosen variant for any of the 12 ideoligions/factions."
ThoughtDef,VME_AutonomousWeapons_Accepted,Vanilla Ideology Expanded - Memes and Structures,automated turrets | We use automated turrets. They are an incredible boon to our defenses.,OCCASIONAL,"Vanilla Ideology Expanded - Memes and Structures is confirmed live for this campaign (design/canon evidence — see report), but this specific thought/stance is not individually verified as the chosen variant for any of the 12 ideoligions/factions."
ThoughtDef,VME_AutonomousWeapons_Exalted,Vanilla Ideology Expanded - Memes and Structures,automated turrets | We use automated turrets. Automated defenses are key to a proper defense of what is ours.,OCCASIONAL,"Vanilla Ideology Expanded - Memes and Structures is confirmed live for this campaign (design/canon evidence — see report), but this specific thought/stance is not individually verified as the chosen variant for any of the 12 ideoligions/factions."
ThoughtDef,VME_AwkwardInsectoidHymn,Vanilla Ideology Expanded - Memes and Structures,"awkward insectoid hymn | The speech was repetitive, and it did nothing to convince me of the divinity of our beloved insects.",OCCASIONAL,"Vanilla Ideology Expanded - Memes and Structures is confirmed live for this campaign (design/canon evidence — see report), but this specific thought/stance is not individually verified as the chosen variant for any of the 12 ideoligions/factions."
ThoughtDef,VME_AwkwardOrgy,Vanilla Ideology Expanded - Memes and Structures,"awkward orgy | Everyone sat around not knowing exactly what to do, naked bodies laying everywhere. Quite disappointing.",OCCASIONAL,"Vanilla Ideology Expanded - Memes and Structures is confirmed live for this campaign (design/canon evidence — see report), but this specific thought/stance is not individually verified as the chosen variant for any of the 12 ideoligions/factions."
ThoughtDef,VME_AwkwardViolentConversion,Vanilla Ideology Expanded - Memes and Structures,awkward violent conversion | That violent conversion was awkward. The words were vague and unconvincing.,OCCASIONAL,"Vanilla Ideology Expanded - Memes and Structures is confirmed live for this campaign (design/canon evidence — see report), but this specific thought/stance is not individually verified as the chosen variant for any of the 12 ideoligions/factions."
ThoughtDef,VME_BlasphemousIncantation,Vanilla Ideology Expanded - Memes and Structures,blasphemous incantation | A promise of hidden and fathomless worlds of strange life which pulsate in the gulfs beyond the stars and press hideously upon our own globe in unholy dim...,OCCASIONAL,"Vanilla Ideology Expanded - Memes and Structures is confirmed live for this campaign (design/canon evidence — see report), but this specific thought/stance is not individually verified as the chosen variant for any of the 12 ideoligions/factions."
ThoughtDef,VME_BookQuality_Desired,Vanilla Ideology Expanded - Memes and Structures,"legendary book in colony | Our colony has acquired a legendary book, how exciting. | some legendary books in colony | Our colony has acquired two legendary books, how exciting. | a...",OCCASIONAL,"Vanilla Ideology Expanded - Memes and Structures is confirmed live for this campaign (design/canon evidence — see report), but this specific thought/stance is not individually verified as the chosen variant for any of the 12 ideoligions/factions."
ThoughtDef,VME_BoringCeremonialSuicide,Vanilla Ideology Expanded - Memes and Structures,boring ceremonial suicide | That ceremonial suicide was not good. The speech seemed forced. At the very least we have restored the honor of our colony.,OCCASIONAL,"Vanilla Ideology Expanded - Memes and Structures is confirmed live for this campaign (design/canon evidence — see report), but this specific thought/stance is not individually verified as the chosen variant for any of the 12 ideoligions/factions."
ThoughtDef,VME_BoringLeadershipChallenge,Vanilla Ideology Expanded - Memes and Structures,"boring leadership challenge | That leadership challenge was not good. The fighters wouldn't commit, so there were no exciting moments. At least our leader is the strongest.",OCCASIONAL,"Vanilla Ideology Expanded - Memes and Structures is confirmed live for this campaign (design/canon evidence — see report), but this specific thought/stance is not individually verified as the chosen variant for any of the 12 ideoligions/factions."
ThoughtDef,VME_BoringPlagueFestival,Vanilla Ideology Expanded - Memes and Structures,boring plague festival | That plague festival was repetitive and the killing technique was noticeably flawed. However the blessed plague is now among us.,OCCASIONAL,"Vanilla Ideology Expanded - Memes and Structures is confirmed live for this campaign (design/canon evidence — see report), but this specific thought/stance is not individually verified as the chosen variant for any of the 12 ideoligions/factions."
ThoughtDef,VME_BoughtSlave_Know_Forbidden_Mood,Vanilla Ideology Expanded - Memes and Structures,bought a slave | We have bought a slave from wicked slave traders.,OCCASIONAL,"Vanilla Ideology Expanded - Memes and Structures is confirmed live for this campaign (design/canon evidence — see report), but this specific thought/stance is not individually verified as the chosen variant for any of the 12 ideoligions/factions."
ThoughtDef,VME_CheapTradingFair,Vanilla Ideology Expanded - Memes and Structures,we tried to be cheap | We tried to organize a trading fair without spending any money on it. It is shameful to be so cheap.,OCCASIONAL,"Vanilla Ideology Expanded - Memes and Structures is confirmed live for this campaign (design/canon evidence — see report), but this specific thought/stance is not individually verified as the chosen variant for any of the 12 ideoligions/factions."
ThoughtDef,VME_Darklight_DislikeDarkness,Vanilla Ideology Expanded - Memes and Structures,despised darkness | Darkness is unnatural and disgusting.,OCCASIONAL,"Vanilla Ideology Expanded - Memes and Structures is confirmed live for this campaign (design/canon evidence — see report), but this specific thought/stance is not individually verified as the chosen variant for any of the 12 ideoligions/factions."
ThoughtDef,VME_Darklight_NormalPreferred_Darklight,Vanilla Ideology Expanded - Memes and Structures,darklight | Darklight is unnatural.,OCCASIONAL,"Vanilla Ideology Expanded - Memes and Structures is confirmed live for this campaign (design/canon evidence — see report), but this specific thought/stance is not individually verified as the chosen variant for any of the 12 ideoligions/factions."
ThoughtDef,VME_Death_Troubling,Vanilla Ideology Expanded - Memes and Structures,"death is troubling | I know death is a part of life, but I hate being reminded of it.",OCCASIONAL,"Vanilla Ideology Expanded - Memes and Structures is confirmed live for this campaign (design/canon evidence — see report), but this specific thought/stance is not individually verified as the chosen variant for any of the 12 ideoligions/factions."
ThoughtDef,VME_Defeat_Dishonorable,Vanilla Ideology Expanded - Memes and Structures,"defeated in combat | I was defeated in combat, this brings me great dishonor.",OCCASIONAL,"Vanilla Ideology Expanded - Memes and Structures is confirmed live for this campaign (design/canon evidence — see report), but this specific thought/stance is not individually verified as the chosen variant for any of the 12 ideoligions/factions."
ThoughtDef,VME_DemagogicSlaveEmancipation,Vanilla Ideology Expanded - Memes and Structures,"demagogic slave emancipation | We ended up looking as the evil guys here... With such a display, it's unlikely anyone will freely want to join the colony.",OCCASIONAL,"Vanilla Ideology Expanded - Memes and Structures is confirmed live for this campaign (design/canon evidence — see report), but this specific thought/stance is not individually verified as the chosen variant for any of the 12 ideoligions/factions."
ThoughtDef,VME_DumbLabor_Disliked,Vanilla Ideology Expanded - Memes and Structures,did dumb labor | I had to do dumb labor. So exhausting.,OCCASIONAL,"Vanilla Ideology Expanded - Memes and Structures is confirmed live for this campaign (design/canon evidence — see report), but this specific thought/stance is not individually verified as the chosen variant for any of the 12 ideoligions/factions."
ThoughtDef,VME_DumbLabor_Exalted,Vanilla Ideology Expanded - Memes and Structures,did dumb labor | I had to do dumb labor. I am an excellent example of the working class.,OCCASIONAL,"Vanilla Ideology Expanded - Memes and Structures is confirmed live for this campaign (design/canon evidence — see report), but this specific thought/stance is not individually verified as the chosen variant for any of the 12 ideoligions/factions."
ThoughtDef,VME_DumbLabor_Horrible,Vanilla Ideology Expanded - Memes and Structures,did dumb labor | I had to do dumb labor. It’s horrible. I don’t want it.,OCCASIONAL,"Vanilla Ideology Expanded - Memes and Structures is confirmed live for this campaign (design/canon evidence — see report), but this specific thought/stance is not individually verified as the chosen variant for any of the 12 ideoligions/factions."
ThoughtDef,VME_DumbLabor_Liked,Vanilla Ideology Expanded - Memes and Structures,did dumb labor | I had to do dumb labor. Broke a sweat but it was some honest work.,OCCASIONAL,"Vanilla Ideology Expanded - Memes and Structures is confirmed live for this campaign (design/canon evidence — see report), but this specific thought/stance is not individually verified as the chosen variant for any of the 12 ideoligions/factions."
ThoughtDef,VME_Eclipse_Despised,Vanilla Ideology Expanded - Memes and Structures,disgusting eclipse | Eclipses are so scary. Where did the light go?,OCCASIONAL,"Vanilla Ideology Expanded - Memes and Structures is confirmed live for this campaign (design/canon evidence — see report), but this specific thought/stance is not individually verified as the chosen variant for any of the 12 ideoligions/factions."
ThoughtDef,VME_Elders_Despised,Vanilla Ideology Expanded - Memes and Structures,elder | youth,OCCASIONAL,"Vanilla Ideology Expanded - Memes and Structures is confirmed live for this campaign (design/canon evidence — see report), but this specific thought/stance is not individually verified as the chosen variant for any of the 12 ideoligions/factions."
ThoughtDef,VME_Elders_Holy,Vanilla Ideology Expanded - Memes and Structures,elder,OCCASIONAL,"Vanilla Ideology Expanded - Memes and Structures is confirmed live for this campaign (design/canon evidence — see report), but this specific thought/stance is not individually verified as the chosen variant for any of the 12 ideoligions/factions."
ThoughtDef,VME_Elders_Respected,Vanilla Ideology Expanded - Memes and Structures,elder,OCCASIONAL,"Vanilla Ideology Expanded - Memes and Structures is confirmed live for this campaign (design/canon evidence — see report), but this specific thought/stance is not individually verified as the chosen variant for any of the 12 ideoligions/factions."
ThoughtDef,VME_EnforcedCompliance,Vanilla Ideology Expanded - Memes and Structures,compliant | Someone was executed for the lack of compliance. I need to be positive. I NEED TO.,OCCASIONAL,"Vanilla Ideology Expanded - Memes and Structures is confirmed live for this campaign (design/canon evidence — see report), but this specific thought/stance is not individually verified as the chosen variant for any of the 12 ideoligions/factions."
ThoughtDef,VME_EntrancingInsectoidHymn,Vanilla Ideology Expanded - Memes and Structures,"entrancing insectoid hymn | I can still hear the mesmerizing words of the hymn, like a myriad insectile legs crawling all over our bodies.",OCCASIONAL,"Vanilla Ideology Expanded - Memes and Structures is confirmed live for this campaign (design/canon evidence — see report), but this specific thought/stance is not individually verified as the chosen variant for any of the 12 ideoligions/factions."
ThoughtDef,VME_ExhilaratingOrgy,Vanilla Ideology Expanded - Memes and Structures,exhilarating orgy | We all donned our high-society masquerade masks and got naked. A barrage of orgasmic sexual ecstasy unlike no other made our bodies tremble with barely conceale...,OCCASIONAL,"Vanilla Ideology Expanded - Memes and Structures is confirmed live for this campaign (design/canon evidence — see report), but this specific thought/stance is not individually verified as the chosen variant for any of the 12 ideoligions/factions."
ThoughtDef,VME_Fire_Desired,Vanilla Ideology Expanded - Memes and Structures,no fires nearby | It has been too long since I’ve seen a fire. | very few fires | I miss seeing the open flames. | small fire | I recently saw a small fire. | saw fire | I recently...,OCCASIONAL,"Vanilla Ideology Expanded - Memes and Structures is confirmed live for this campaign (design/canon evidence — see report), but this specific thought/stance is not individually verified as the chosen variant for any of the 12 ideoligions/factions."
ThoughtDef,VME_Fire_Despised,Vanilla Ideology Expanded - Memes and Structures,no fires nearby | There are no fires nearby. That's good. | very few fires | Looking at those fires makes me uneasy. | small fire | I recently saw a small fire. I'd rather see it e...,OCCASIONAL,"Vanilla Ideology Expanded - Memes and Structures is confirmed live for this campaign (design/canon evidence — see report), but this specific thought/stance is not individually verified as the chosen variant for any of the 12 ideoligions/factions."
ThoughtDef,VME_Firefighting_Abhorrent,Vanilla Ideology Expanded - Memes and Structures,"extinguished fire | I had to extinguish fire, I hated it.",OCCASIONAL,"Vanilla Ideology Expanded - Memes and Structures is confirmed live for this campaign (design/canon evidence — see report), but this specific thought/stance is not individually verified as the chosen variant for any of the 12 ideoligions/factions."
ThoughtDef,VME_Firefighting_Preferred,Vanilla Ideology Expanded - Memes and Structures,"extinguished fire | I extinguished a fire, I'm proud of myself.",OCCASIONAL,"Vanilla Ideology Expanded - Memes and Structures is confirmed live for this campaign (design/canon evidence — see report), but this specific thought/stance is not individually verified as the chosen variant for any of the 12 ideoligions/factions."
ThoughtDef,VME_FreethinkingSlaveEmancipation,Vanilla Ideology Expanded - Memes and Structures,"freethinking slave emancipation | Our leader's speech was clear and succint, explaining all the evils of slavery in a concise way.",OCCASIONAL,"Vanilla Ideology Expanded - Memes and Structures is confirmed live for this campaign (design/canon evidence — see report), but this specific thought/stance is not individually verified as the chosen variant for any of the 12 ideoligions/factions."
ThoughtDef,VME_GloriousBonfire,Vanilla Ideology Expanded - Memes and Structures,glorious bonfire | It was super fun and we really connected with each other with the shared experience.,OCCASIONAL,"Vanilla Ideology Expanded - Memes and Structures is confirmed live for this campaign (design/canon evidence — see report), but this specific thought/stance is not individually verified as the chosen variant for any of the 12 ideoligions/factions."
ThoughtDef,VME_GloriousWickerManBurning,Vanilla Ideology Expanded - Memes and Structures,"glorious wicker man burning | We will forever remember the thrashing of the prisoner, the frightened crescendo of screams as another soul was consumed by the holy flames.",OCCASIONAL,"Vanilla Ideology Expanded - Memes and Structures is confirmed live for this campaign (design/canon evidence — see report), but this specific thought/stance is not individually verified as the chosen variant for any of the 12 ideoligions/factions."
ThoughtDef,VME_GoodBonfire,Vanilla Ideology Expanded - Memes and Structures,"good bonfire | The flames rose and crackled majestically over the settlement, and it lifted all our spirits considerably.",OCCASIONAL,"Vanilla Ideology Expanded - Memes and Structures is confirmed live for this campaign (design/canon evidence — see report), but this specific thought/stance is not individually verified as the chosen variant for any of the 12 ideoligions/factions."
ThoughtDef,VME_GoodLeadershipChallenge,Vanilla Ideology Expanded - Memes and Structures,good leadership challenge | A good leadership challenge. The fighters went for blood and showed real heart. We now know that our leader is the strongest.,OCCASIONAL,"Vanilla Ideology Expanded - Memes and Structures is confirmed live for this campaign (design/canon evidence — see report), but this specific thought/stance is not individually verified as the chosen variant for any of the 12 ideoligions/factions."
ThoughtDef,VME_GoodWickerManBurning,Vanilla Ideology Expanded - Memes and Structures,"good wicker man burning | The anguished cries of the prisoner will resonate with us for a long time, another soul consumed by the flames.",OCCASIONAL,"Vanilla Ideology Expanded - Memes and Structures is confirmed live for this campaign (design/canon evidence — see report), but this specific thought/stance is not individually verified as the chosen variant for any of the 12 ideoligions/factions."
ThoughtDef,VME_GotSomeLovin,Vanilla Ideology Expanded - Memes and Structures,got some lovin' | There's nothing like a tumble between the sheets to lift the mood.,OCCASIONAL,"Vanilla Ideology Expanded - Memes and Structures is confirmed live for this campaign (design/canon evidence — see report), but this specific thought/stance is not individually verified as the chosen variant for any of the 12 ideoligions/factions."
ThoughtDef,VME_GrotesqueOrgy,Vanilla Ideology Expanded - Memes and Structures,"grotesque orgy | When you think of an orgy, you tend to imagine attractive people. This was... the entire opposite. The mental images will take a while to go away.",OCCASIONAL,"Vanilla Ideology Expanded - Memes and Structures is confirmed live for this campaign (design/canon evidence — see report), but this specific thought/stance is not individually verified as the chosen variant for any of the 12 ideoligions/factions."
ThoughtDef,VME_HasProsthetic_OnlyBiological,Vanilla Ideology Expanded - Memes and Structures,non-natural part | I have a non-natural body part in me. Flesh only should be replaced by flesh!,OCCASIONAL,"Vanilla Ideology Expanded - Memes and Structures is confirmed live for this campaign (design/canon evidence — see report), but this specific thought/stance is not individually verified as the chosen variant for any of the 12 ideoligions/factions."
ThoughtDef,VME_HasProsthetic_OnlyBiological_Social,Vanilla Ideology Expanded - Memes and Structures,non-natural part,OCCASIONAL,"Vanilla Ideology Expanded - Memes and Structures is confirmed live for this campaign (design/canon evidence — see report), but this specific thought/stance is not individually verified as the chosen variant for any of the 12 ideoligions/factions."
ThoughtDef,VME_HonorableCeremonialSuicide,Vanilla Ideology Expanded - Memes and Structures,honorable ceremonial suicide | A honorable ceremonial suicide. The shadow of defeat no longer clouds our minds.,OCCASIONAL,"Vanilla Ideology Expanded - Memes and Structures is confirmed live for this campaign (design/canon evidence — see report), but this specific thought/stance is not individually verified as the chosen variant for any of the 12 ideoligions/factions."
ThoughtDef,VME_Hospital_Required,Vanilla Ideology Expanded - Memes and Structures,"need hospital | We lack a place to help people and should have a dedicated hospital. | lame hospital | We have a hospital, but it needs to be ""decent"" at least! | dirty hospital | ...",OCCASIONAL,"Vanilla Ideology Expanded - Memes and Structures is confirmed live for this campaign (design/canon evidence — see report), but this specific thought/stance is not individually verified as the chosen variant for any of the 12 ideoligions/factions."
ThoughtDef,VME_IdeoRole_FireKeeper,Vanilla Ideology Expanded - Memes and Structures,keeper of sacred flame,OCCASIONAL,"Vanilla Ideology Expanded - Memes and Structures is confirmed live for this campaign (design/canon evidence — see report), but this specific thought/stance is not individually verified as the chosen variant for any of the 12 ideoligions/factions."
ThoughtDef,VME_Illness_Exalted,Vanilla Ideology Expanded - Memes and Structures,"sick | I've been blessed, bacteria shall breed in my veins. | wants to be sick | I hope I get sick again soon.",OCCASIONAL,"Vanilla Ideology Expanded - Memes and Structures is confirmed live for this campaign (design/canon evidence — see report), but this specific thought/stance is not individually verified as the chosen variant for any of the 12 ideoligions/factions."
ThoughtDef,VME_Illness_Preferred,Vanilla Ideology Expanded - Memes and Structures,sick | I am sick. A perfect excuse to take it easy.,OCCASIONAL,"Vanilla Ideology Expanded - Memes and Structures is confirmed live for this campaign (design/canon evidence — see report), but this specific thought/stance is not individually verified as the chosen variant for any of the 12 ideoligions/factions."
ThoughtDef,VME_Insectoids_Despised,Vanilla Ideology Expanded - Memes and Structures,insectoid slain | I killed an insectoid being. Good.,OCCASIONAL,"Vanilla Ideology Expanded - Memes and Structures is confirmed live for this campaign (design/canon evidence — see report), but this specific thought/stance is not individually verified as the chosen variant for any of the 12 ideoligions/factions."
ThoughtDef,VME_Insectoids_Exalted,Vanilla Ideology Expanded - Memes and Structures,"insectoid slain | I have killed an insectoid being, I feel bad.",OCCASIONAL,"Vanilla Ideology Expanded - Memes and Structures is confirmed live for this campaign (design/canon evidence — see report), but this specific thought/stance is not individually verified as the chosen variant for any of the 12 ideoligions/factions."
ThoughtDef,VME_InstalledProsthetic_Know_OnlyBiological,Vanilla Ideology Expanded - Memes and Structures,installed non-natural prosthetic,OCCASIONAL,"Vanilla Ideology Expanded - Memes and Structures is confirmed live for this campaign (design/canon evidence — see report), but this specific thought/stance is not individually verified as the chosen variant for any of the 12 ideoligions/factions."
ThoughtDef,VME_InstalledProsthetic_OnlyBiological,Vanilla Ideology Expanded - Memes and Structures,installed non-natural prosthetic | I had to install a non-natural prosthetic. Flesh only should be replaced by flesh.,OCCASIONAL,"Vanilla Ideology Expanded - Memes and Structures is confirmed live for this campaign (design/canon evidence — see report), but this specific thought/stance is not individually verified as the chosen variant for any of the 12 ideoligions/factions."
ThoughtDef,VME_Junk_Preferred,Vanilla Ideology Expanded - Memes and Structures,"no junk | I'd prefer if the colony had some examples of ancient junk. | few pieces of ancient junk (1 nearby) | This area is way too sparse, we could learn a lot from ancient techn...",OCCASIONAL,"Vanilla Ideology Expanded - Memes and Structures is confirmed live for this campaign (design/canon evidence — see report), but this specific thought/stance is not individually verified as the chosen variant for any of the 12 ideoligions/factions."
ThoughtDef,VME_KillingWithFire_Abhorrent,Vanilla Ideology Expanded - Memes and Structures,"enemies burnt | I watched a person get burnt to death, they didn't deserve that.",OCCASIONAL,"Vanilla Ideology Expanded - Memes and Structures is confirmed live for this campaign (design/canon evidence — see report), but this specific thought/stance is not individually verified as the chosen variant for any of the 12 ideoligions/factions."
ThoughtDef,VME_KillingWithFire_Preferred,Vanilla Ideology Expanded - Memes and Structures,enemies burnt | Our enemies be engulfed by flame.,OCCASIONAL,"Vanilla Ideology Expanded - Memes and Structures is confirmed live for this campaign (design/canon evidence — see report), but this specific thought/stance is not individually verified as the chosen variant for any of the 12 ideoligions/factions."
ThoughtDef,VME_LacklusterBonfire,Vanilla Ideology Expanded - Memes and Structures,"lackluster bonfire | We were expecting a wondrous conflagration, and instead we got an oversized campfire. At least it was kinda entertaining.",OCCASIONAL,"Vanilla Ideology Expanded - Memes and Structures is confirmed live for this campaign (design/canon evidence — see report), but this specific thought/stance is not individually verified as the chosen variant for any of the 12 ideoligions/factions."
ThoughtDef,VME_LacklusterWickerManBurning,Vanilla Ideology Expanded - Memes and Structures,"lackluster wicker man burning | The prisoner just burned to death too fast, and the fire didn't even lift our spirits much.",OCCASIONAL,"Vanilla Ideology Expanded - Memes and Structures is confirmed live for this campaign (design/canon evidence — see report), but this specific thought/stance is not individually verified as the chosen variant for any of the 12 ideoligions/factions."
ThoughtDef,VME_Leader_Godlike,Vanilla Ideology Expanded - Memes and Structures,supreme god emperor | god emperor | dubious divinity | false god,OCCASIONAL,"Vanilla Ideology Expanded - Memes and Structures is confirmed live for this campaign (design/canon evidence — see report), but this specific thought/stance is not individually verified as the chosen variant for any of the 12 ideoligions/factions."
ThoughtDef,VME_LeatherApparel_Abhorrent,Vanilla Ideology Expanded - Memes and Structures,wearing leather clothing | I'm wearing clothing made with animal leather. Slaughtering an animal to use its skin as apparel is cruel and inhumane.,OCCASIONAL,"Vanilla Ideology Expanded - Memes and Structures is confirmed live for this campaign (design/canon evidence — see report), but this specific thought/stance is not individually verified as the chosen variant for any of the 12 ideoligions/factions."
ThoughtDef,VME_LeatherApparel_Disliked,Vanilla Ideology Expanded - Memes and Structures,wearing leather clothing | I'm wearing clothing made with animal leather. Slaughtering an animal to use its skin should be avoided.,OCCASIONAL,"Vanilla Ideology Expanded - Memes and Structures is confirmed live for this campaign (design/canon evidence — see report), but this specific thought/stance is not individually verified as the chosen variant for any of the 12 ideoligions/factions."
ThoughtDef,VME_LiberatingSlaveEmancipation,Vanilla Ideology Expanded - Memes and Structures,"liberating slave emancipation | Our leader's speech was a masterclass in extolling the virtues of a free society, liberated for the shackles of slavery.",OCCASIONAL,"Vanilla Ideology Expanded - Memes and Structures is confirmed live for this campaign (design/canon evidence — see report), but this specific thought/stance is not individually verified as the chosen variant for any of the 12 ideoligions/factions."
ThoughtDef,VME_LoathsomeIncantation,Vanilla Ideology Expanded - Memes and Structures,"loathsome incantation | We live on a placid island of ignorance in the midst of black seas of infinity, and it was not meant that we should voyage far.",OCCASIONAL,"Vanilla Ideology Expanded - Memes and Structures is confirmed live for this campaign (design/canon evidence — see report), but this specific thought/stance is not individually verified as the chosen variant for any of the 12 ideoligions/factions."
ThoughtDef,VME_Mechanoids_Despised,Vanilla Ideology Expanded - Memes and Structures,mechanoid destroyed | I have destroyed a mechanoid. Good.,OCCASIONAL,"Vanilla Ideology Expanded - Memes and Structures is confirmed live for this campaign (design/canon evidence — see report), but this specific thought/stance is not individually verified as the chosen variant for any of the 12 ideoligions/factions."
ThoughtDef,VME_Mechanoids_Exalted,Vanilla Ideology Expanded - Memes and Structures,"mechanoid destroyed | I have destroyed a mechanoid being, this will anger the gods.",OCCASIONAL,"Vanilla Ideology Expanded - Memes and Structures is confirmed live for this campaign (design/canon evidence — see report), but this specific thought/stance is not individually verified as the chosen variant for any of the 12 ideoligions/factions."
ThoughtDef,VME_Mood_DictatedByStars,Vanilla Ideology Expanded - Memes and Structures,stars are aligned | The stars smile upon me. | stars are perfect | The stars tell a story of success. | stars are excellent | The stars tell me that my fate is comfortably in their...,OCCASIONAL,"Vanilla Ideology Expanded - Memes and Structures is confirmed live for this campaign (design/canon evidence — see report), but this specific thought/stance is not individually verified as the chosen variant for any of the 12 ideoligions/factions."
ThoughtDef,VME_Mood_HighExpectations,Vanilla Ideology Expanded - Memes and Structures,good mood | I'm just generally having a good mood. The Rim is an amazing place.,OCCASIONAL,"Vanilla Ideology Expanded - Memes and Structures is confirmed live for this campaign (design/canon evidence — see report), but this specific thought/stance is not individually verified as the chosen variant for any of the 12 ideoligions/factions."
ThoughtDef,VME_Mood_LowExpectations,Vanilla Ideology Expanded - Memes and Structures,bad mood | I'm just generally having a bad mood. The Rim is a hostile place.,OCCASIONAL,"Vanilla Ideology Expanded - Memes and Structures is confirmed live for this campaign (design/canon evidence — see report), but this specific thought/stance is not individually verified as the chosen variant for any of the 12 ideoligions/factions."
